user_id,age_bucket,retirement_goal,advisor_specialty_preference,approx_savings,profession,owns_house,risk_tolerance_score,state
4193,30-40,10+ yrs,Estate Planning,124634,Product Manager,0,4,IL
4194,40-50,10+ yrs,Divorce Planning,161938,Software Engineer,1,3,TX
4195,40-50,10+ yrs,Tax Aware Investing,67243,Accountant,1,5,CA
4196,<30,<2 yrs,Tax Aware Investing,614019,Accountant,1,4,WA
4197,<30,10+ yrs,Socially Conscious Investing,138931,Accountant,0,4,TX
4198,30-40,10+ yrs,Life Insurance,53149,Student,0,5,FL
4199,30-40,10+ yrs,Life Insurance,31756,Nurse,1,4,TX
4200,40-50,10+ yrs,Management of New Wealth,27518,Entrepreneur,1,4,NY
4201,60+,10+ yrs,Estate Planning,89489,Consultant,1,3,FL
4202,<30,5-10 yrs,Entrepreneurial Wealth Management,42620,Small Business Owner,0,5,TX
4203,<30,10+ yrs,Life Insurance,298453,Marketing Manager,0,5,NY
4204,60+,5-10 yrs,Divorce Planning,247627,Sales Manager,1,1,FL
4205,<30,10+ yrs,Divorce Planning,116980,Lawyer,0,4,NY
4206,30-40,<2 yrs,Tax Preparation,22900,Accountant,0,1,CA
4207,40-50,5-10 yrs,Estate Planning,36134,Software Engineer,1,2,NJ
4208,40-50,10+ yrs,Entrepreneurial Wealth Management,204865,Doctor,0,4,NY
4209,<30,10+ yrs,I don't know,39864,Nurse,0,5,IL
4210,<30,10+ yrs,Tax Aware Investing,181666,Software Engineer,0,5,WA
4211,<30,10+ yrs,Tax Aware Investing,101431,Marketing Manager,0,5,CA
4212,40-50,10+ yrs,I don't know,69323,Retired,0,4,TX
4213,40-50,<2 yrs,Retirement Planning,35152,Doctor,1,2,FL
4214,30-40,5-10 yrs,Entrepreneurial Wealth Management,60789,Data Scientist,1,2,TX
4215,40-50,<2 yrs,Retirement Planning,78486,Doctor,0,2,FL
4216,60+,5-10 yrs,Socially Conscious Investing,167591,Financial Analyst,0,3,TX
4217,<30,5-10 yrs,Tax Aware Investing,29817,Sales Manager,1,4,CA
4218,30-40,10+ yrs,Socially Conscious Investing,52232,Government Employee,0,4,NY
4219,40-50,10+ yrs,Retirement Planning,68895,Doctor,0,4,NJ
4220,30-40,2-5 yrs,Estate Planning,120139,Accountant,1,3,CA
4221,30-40,<2 yrs,Tax Preparation,29213,Doctor,0,1,NJ
4222,40-50,10+ yrs,I don't know,20233,Consultant,0,3,NJ
4223,60+,5-10 yrs,Estate Planning,121366,Government Employee,1,1,NY
4224,60+,2-5 yrs,Management of New Wealth,16879,Product Manager,1,1,CA
4225,40-50,10+ yrs,Management of New Wealth,210340,Real Estate Agent,1,3,CA
4226,40-50,10+ yrs,Management of New Wealth,57507,Student,0,4,FL
4227,30-40,5-10 yrs,Management of New Wealth,16435,Construction Manager,1,2,NJ
4228,40-50,10+ yrs,Tax Aware Investing,42942,Entrepreneur,1,4,NY
4229,30-40,5-10 yrs,Tax Aware Investing,93079,Teacher,1,3,CA
4230,<30,10+ yrs,Tax Aware Investing,40968,Data Scientist,1,5,MA
4231,40-50,5-10 yrs,Socially Conscious Investing,67374,Nurse,1,3,CA
4232,40-50,2-5 yrs,Tax Preparation,128807,Software Engineer,1,4,FL
4233,30-40,10+ yrs,Retirement Planning,55161,Doctor,1,3,TX
4234,60+,5-10 yrs,Entrepreneurial Wealth Management,28471,Marketing Manager,0,1,CA
4235,<30,10+ yrs,I don't know,50559,Marketing Manager,0,5,TX
4236,30-40,5-10 yrs,I don't know,236417,Nurse,0,4,MA
4237,<30,<2 yrs,I don't know,301509,Small Business Owner,0,3,MA
4238,40-50,2-5 yrs,Retirement Planning,10743,Product Manager,1,2,CA
4239,40-50,5-10 yrs,Management of New Wealth,176649,Government Employee,0,2,FL
4240,30-40,10+ yrs,Retirement Planning,82878,Marketing Manager,1,4,TX
4241,40-50,5-10 yrs,Divorce Planning,151992,Product Manager,1,3,CA
4242,30-40,10+ yrs,Entrepreneurial Wealth Management,40318,Small Business Owner,1,5,NY
4243,40-50,10+ yrs,Entrepreneurial Wealth Management,13474,Nurse,0,3,CA
4244,30-40,10+ yrs,Estate Planning,111976,Accountant,0,3,NY
4245,30-40,5-10 yrs,Life Insurance,28370,Student,0,2,TX
4246,60+,10+ yrs,Tax Aware Investing,18968,Software Engineer,1,1,CA
4247,30-40,5-10 yrs,Tax Aware Investing,20200,Nurse,1,3,TX
4248,<30,5-10 yrs,Life Insurance,113643,Student,0,5,MA
4249,40-50,2-5 yrs,Estate Planning,75019,Doctor,1,3,FL
4250,60+,5-10 yrs,I don't know,133815,Doctor,1,2,IL
4251,30-40,<2 yrs,Tax Aware Investing,120833,Entrepreneur,1,3,TX
4252,<30,10+ yrs,Entrepreneurial Wealth Management,45304,Small Business Owner,0,4,NY
4253,30-40,2-5 yrs,Estate Planning,62104,Data Scientist,1,3,NY
4254,30-40,5-10 yrs,Divorce Planning,41760,Professor,0,4,CA
4255,<30,10+ yrs,Divorce Planning,54759,Student,1,5,TX
4256,40-50,5-10 yrs,I don't know,27707,Consultant,1,1,NY
4257,60+,2-5 yrs,Retirement Planning,94036,Teacher,1,2,MA
4258,30-40,2-5 yrs,I don't know,174138,Teacher,0,4,WA
4259,30-40,10+ yrs,Socially Conscious Investing,31730,Product Manager,1,3,NY
4260,30-40,2-5 yrs,Tax Aware Investing,209639,Entrepreneur,1,3,WA
4261,<30,5-10 yrs,Estate Planning,73289,Product Manager,1,4,WA
4262,60+,5-10 yrs,Divorce Planning,82204,Real Estate Agent,1,3,NJ
4263,30-40,10+ yrs,Estate Planning,14335,Teacher,1,3,WA
4264,30-40,10+ yrs,Divorce Planning,13009,Student,1,3,NY
4265,40-50,10+ yrs,Life Insurance,75335,Entrepreneur,1,4,CA
4266,30-40,<2 yrs,Retirement Planning,134693,Entrepreneur,0,2,NY
4267,40-50,5-10 yrs,I don't know,36161,Professor,1,3,NY
4268,<30,5-10 yrs,Tax Aware Investing,297474,Retired,1,5,MA
4269,60+,2-5 yrs,Entrepreneurial Wealth Management,128212,Product Manager,0,1,NJ
4270,60+,5-10 yrs,Retirement Planning,29216,Government Employee,1,1,CA
4271,40-50,5-10 yrs,Management of New Wealth,68034,Software Engineer,1,3,CA
4272,60+,5-10 yrs,Estate Planning,614913,Teacher,1,2,IL
4273,<30,10+ yrs,Retirement Planning,21626,Doctor,1,4,NY
4274,30-40,5-10 yrs,Retirement Planning,106451,Nurse,0,3,MA
4275,40-50,10+ yrs,Retirement Planning,49490,Entrepreneur,1,4,CA
4276,40-50,5-10 yrs,Retirement Planning,125017,Sales Manager,1,3,NJ
4277,30-40,5-10 yrs,Retirement Planning,207014,Student,1,3,TX
4278,30-40,5-10 yrs,Estate Planning,46741,Government Employee,0,3,IL
4279,<30,<2 yrs,Divorce Planning,181139,Retired,0,3,NY
4280,30-40,<2 yrs,Management of New Wealth,488494,Teacher,1,2,WA
4281,<30,5-10 yrs,Entrepreneurial Wealth Management,70238,Data Scientist,0,3,MA
4282,40-50,10+ yrs,Tax Preparation,134107,Student,1,4,IL
4283,<30,10+ yrs,Tax Preparation,38894,Entrepreneur,0,5,WA
4284,<30,<2 yrs,Tax Preparation,67328,Product Manager,0,3,TX
4285,40-50,10+ yrs,Estate Planning,56443,Doctor,1,4,TX
4286,40-50,10+ yrs,Tax Preparation,135569,Construction Manager,1,4,NY
4287,60+,10+ yrs,Tax Aware Investing,195674,Financial Analyst,1,3,TX
4288,40-50,10+ yrs,Entrepreneurial Wealth Management,59952,Construction Manager,1,5,WA
4289,30-40,5-10 yrs,Life Insurance,263092,Retired,0,3,NY
4290,60+,2-5 yrs,Retirement Planning,262247,Student,1,2,WA
4291,40-50,5-10 yrs,Life Insurance,141799,Doctor,1,2,IL
4292,<30,5-10 yrs,Tax Aware Investing,41588,Teacher,0,4,TX
4293,40-50,5-10 yrs,Retirement Planning,38152,Accountant,0,4,FL
4294,60+,10+ yrs,Tax Aware Investing,31852,Doctor,1,3,CA
4295,30-40,10+ yrs,Life Insurance,155476,Product Manager,1,4,CA
4296,30-40,10+ yrs,Life Insurance,22234,Nurse,1,3,CA
4297,<30,10+ yrs,Divorce Planning,121680,Retired,0,4,MA
4298,<30,10+ yrs,Tax Aware Investing,25009,Real Estate Agent,1,4,WA
4299,30-40,10+ yrs,Management of New Wealth,138855,Teacher,0,4,MA
4300,40-50,<2 yrs,Tax Preparation,67204,Student,1,2,FL
4301,<30,2-5 yrs,Socially Conscious Investing,219756,Student,0,4,CA
4302,60+,5-10 yrs,Tax Preparation,184851,Student,1,2,IL
4303,40-50,10+ yrs,Tax Aware Investing,240760,Professor,1,4,FL
4304,40-50,5-10 yrs,Retirement Planning,246406,Software Engineer,1,3,TX
4305,60+,10+ yrs,Estate Planning,75302,Financial Analyst,1,3,WA
4306,<30,2-5 yrs,Tax Preparation,23320,Student,0,3,WA
4307,30-40,2-5 yrs,Socially Conscious Investing,25661,Product Manager,0,1,IL
4308,40-50,10+ yrs,Retirement Planning,10115,Product Manager,1,3,WA
4309,60+,2-5 yrs,Retirement Planning,24951,Lawyer,0,1,FL
4310,40-50,5-10 yrs,Retirement Planning,70399,Software Engineer,1,2,NJ
4311,30-40,2-5 yrs,Retirement Planning,39987,Real Estate Agent,0,2,TX
4312,60+,5-10 yrs,Retirement Planning,56267,Retired,1,1,NY
4313,<30,10+ yrs,Tax Preparation,103098,Entrepreneur,1,5,WA
4314,60+,5-10 yrs,Estate Planning,50329,Nurse,1,2,CA
4315,60+,10+ yrs,Life Insurance,24109,Teacher,0,2,CA
4316,<30,<2 yrs,Life Insurance,63075,Nurse,0,3,CA
4317,40-50,10+ yrs,Socially Conscious Investing,29476,Accountant,1,3,MA
4318,<30,5-10 yrs,Tax Aware Investing,51859,Entrepreneur,1,4,CA
4319,30-40,10+ yrs,Entrepreneurial Wealth Management,221571,Sales Manager,1,4,FL
4320,30-40,10+ yrs,Tax Aware Investing,51872,Nurse,1,3,WA
4321,40-50,2-5 yrs,Socially Conscious Investing,325742,Software Engineer,1,3,NY
4322,60+,10+ yrs,Tax Aware Investing,240018,Consultant,1,3,NJ
4323,40-50,10+ yrs,Tax Preparation,39286,Data Scientist,1,4,NY
4324,30-40,5-10 yrs,Management of New Wealth,24342,Student,0,2,NY
4325,60+,2-5 yrs,I don't know,63114,Retired,1,2,FL
4326,60+,10+ yrs,Entrepreneurial Wealth Management,186837,Student,1,3,WA
4327,<30,10+ yrs,Estate Planning,42566,Nurse,0,5,CA
4328,60+,2-5 yrs,Retirement Planning,149833,Teacher,1,1,MA
4329,<30,5-10 yrs,Retirement Planning,196338,Financial Analyst,1,4,CA
4330,60+,10+ yrs,Socially Conscious Investing,32970,Professor,1,4,WA
4331,30-40,10+ yrs,Socially Conscious Investing,36010,Marketing Manager,0,4,CA
4332,<30,10+ yrs,Socially Conscious Investing,125667,Small Business Owner,0,5,TX
4333,30-40,5-10 yrs,Socially Conscious Investing,75861,Small Business Owner,0,2,WA
4334,40-50,10+ yrs,Retirement Planning,35687,Software Engineer,0,4,FL
4335,30-40,5-10 yrs,Retirement Planning,48196,Product Manager,1,3,WA
4336,<30,2-5 yrs,I don't know,62101,Student,0,4,WA
4337,40-50,10+ yrs,Management of New Wealth,16181,Consultant,0,2,TX
4338,60+,10+ yrs,I don't know,131804,Professor,0,3,FL
4339,30-40,5-10 yrs,Retirement Planning,43009,Sales Manager,0,3,CA
4340,<30,5-10 yrs,Estate Planning,5402,Teacher,0,3,WA
4341,30-40,10+ yrs,Retirement Planning,64764,Entrepreneur,0,5,CA
4342,<30,5-10 yrs,Retirement Planning,33948,Accountant,0,4,NJ
4343,60+,10+ yrs,Socially Conscious Investing,302531,Accountant,0,2,CA
4344,60+,10+ yrs,I don't know,39069,Doctor,1,2,CA
4345,40-50,<2 yrs,I don't know,24639,Teacher,1,2,NY
4346,30-40,10+ yrs,Tax Aware Investing,104520,Teacher,0,4,FL
4347,40-50,10+ yrs,Socially Conscious Investing,36519,Consultant,1,3,CA
4348,40-50,10+ yrs,Estate Planning,32810,Construction Manager,0,4,CA
4349,60+,10+ yrs,Retirement Planning,104668,Lawyer,1,3,CA
4350,40-50,10+ yrs,Retirement Planning,25940,Entrepreneur,1,3,CA
4351,40-50,2-5 yrs,Socially Conscious Investing,17826,Accountant,0,3,TX
4352,40-50,5-10 yrs,Estate Planning,312824,Product Manager,1,3,MA
4353,30-40,10+ yrs,Retirement Planning,111474,Software Engineer,0,3,NY
4354,60+,2-5 yrs,Retirement Planning,52167,Teacher,1,3,FL
4355,40-50,<2 yrs,Tax Aware Investing,65964,Lawyer,1,2,NJ
4356,40-50,10+ yrs,Estate Planning,104326,Retired,0,4,FL
4357,30-40,10+ yrs,I don't know,158895,Marketing Manager,1,4,WA
4358,40-50,2-5 yrs,Retirement Planning,33510,Teacher,1,3,NY
4359,40-50,10+ yrs,Entrepreneurial Wealth Management,91998,Nurse,1,3,NJ
4360,<30,10+ yrs,Entrepreneurial Wealth Management,41938,Teacher,0,5,TX
4361,<30,5-10 yrs,I don't know,55821,Doctor,0,3,FL
4362,40-50,10+ yrs,Divorce Planning,76467,Product Manager,1,5,TX
4363,40-50,5-10 yrs,Tax Preparation,65774,Student,1,3,MA
4364,40-50,2-5 yrs,Entrepreneurial Wealth Management,128285,Sales Manager,1,3,MA
4365,30-40,5-10 yrs,Tax Aware Investing,102577,Accountant,1,3,FL
4366,40-50,5-10 yrs,Estate Planning,17028,Professor,1,2,NY
4367,<30,5-10 yrs,I don't know,19495,Nurse,0,4,FL
4368,30-40,10+ yrs,Life Insurance,47441,Accountant,1,4,IL
4369,<30,10+ yrs,I don't know,343095,Sales Manager,1,5,MA
4370,<30,10+ yrs,Life Insurance,30747,Teacher,0,5,CA
4371,<30,10+ yrs,Entrepreneurial Wealth Management,54863,Sales Manager,0,4,CA
4372,30-40,2-5 yrs,Tax Preparation,40834,Data Scientist,1,4,NY
4373,<30,<2 yrs,Life Insurance,40189,Doctor,0,3,NY
4374,30-40,10+ yrs,Management of New Wealth,77684,Government Employee,1,4,CA
4375,30-40,<2 yrs,I don't know,233444,Doctor,1,3,NY
4376,30-40,2-5 yrs,Divorce Planning,99744,Accountant,0,3,CA
4377,30-40,10+ yrs,Entrepreneurial Wealth Management,32106,Sales Manager,1,3,CA
4378,60+,5-10 yrs,Tax Preparation,788514,Professor,0,3,WA
4379,<30,10+ yrs,Retirement Planning,71019,Doctor,0,5,WA
4380,30-40,5-10 yrs,Tax Aware Investing,39359,Product Manager,0,3,CA
4381,<30,<2 yrs,I don't know,235834,Retired,1,3,CA
4382,<30,5-10 yrs,Management of New Wealth,43383,Teacher,0,4,TX
4383,40-50,10+ yrs,Retirement Planning,295558,Construction Manager,1,4,CA
4384,40-50,5-10 yrs,Socially Conscious Investing,30224,Professor,1,3,TX
4385,60+,5-10 yrs,Divorce Planning,239672,Retired,1,2,TX
4386,40-50,10+ yrs,Entrepreneurial Wealth Management,79295,Teacher,1,5,MA
4387,60+,10+ yrs,Divorce Planning,211492,Product Manager,1,3,NJ
4388,<30,2-5 yrs,Tax Preparation,366439,Software Engineer,1,4,NJ
4389,<30,5-10 yrs,Retirement Planning,23876,Construction Manager,0,3,WA
4390,<30,5-10 yrs,Retirement Planning,208604,Financial Analyst,1,4,CA
4391,<30,10+ yrs,Tax Aware Investing,18619,Consultant,0,4,WA
4392,40-50,10+ yrs,Entrepreneurial Wealth Management,25784,Teacher,1,3,FL
4393,40-50,2-5 yrs,Tax Aware Investing,32110,Product Manager,0,3,FL
4394,<30,10+ yrs,Tax Preparation,104117,Marketing Manager,0,5,WA
4395,60+,5-10 yrs,Management of New Wealth,68166,Accountant,1,2,WA
4396,60+,<2 yrs,Management of New Wealth,56929,Entrepreneur,1,1,IL
4397,30-40,<2 yrs,I don't know,75479,Data Scientist,1,1,MA
4398,<30,5-10 yrs,Tax Aware Investing,112663,Accountant,1,5,TX
4399,<30,5-10 yrs,Life Insurance,120743,Doctor,0,4,FL
4400,<30,<2 yrs,Tax Aware Investing,177149,Government Employee,0,3,NJ
4401,<30,10+ yrs,Tax Aware Investing,340452,Consultant,0,4,IL
4402,30-40,5-10 yrs,Estate Planning,64911,Accountant,0,3,MA
4403,30-40,10+ yrs,Tax Aware Investing,41399,Lawyer,1,4,TX
4404,30-40,5-10 yrs,Life Insurance,114941,Government Employee,1,4,NY
4405,60+,2-5 yrs,Management of New Wealth,23627,Lawyer,1,1,WA
4406,40-50,5-10 yrs,Tax Aware Investing,35924,Sales Manager,1,2,NY
4407,60+,2-5 yrs,Tax Aware Investing,162664,Construction Manager,1,3,FL
4408,<30,5-10 yrs,Management of New Wealth,59176,Software Engineer,0,4,WA
4409,30-40,2-5 yrs,Divorce Planning,22306,Data Scientist,0,2,TX
4410,40-50,5-10 yrs,Estate Planning,17312,Entrepreneur,1,1,NJ
4411,<30,2-5 yrs,Management of New Wealth,69136,Financial Analyst,1,4,NJ
4412,<30,10+ yrs,Divorce Planning,184925,Consultant,0,4,NY
4413,40-50,10+ yrs,Management of New Wealth,182716,Real Estate Agent,1,4,TX
4414,40-50,2-5 yrs,Retirement Planning,73115,Nurse,0,3,IL
4415,30-40,5-10 yrs,Management of New Wealth,403534,Software Engineer,1,4,TX
4416,30-40,<2 yrs,Tax Preparation,60214,Retired,0,1,FL
4417,30-40,10+ yrs,Life Insurance,58412,Software Engineer,0,4,FL
4418,<30,2-5 yrs,Tax Preparation,6563,Data Scientist,0,2,CA
4419,30-40,5-10 yrs,I don't know,44239,Teacher,0,4,TX
4420,<30,5-10 yrs,Retirement Planning,142459,Consultant,1,4,NY
4421,<30,10+ yrs,I don't know,270375,Data Scientist,0,5,CA
4422,60+,5-10 yrs,Management of New Wealth,31344,Lawyer,0,1,TX
4423,40-50,10+ yrs,Tax Preparation,100310,Data Scientist,1,4,FL
4424,40-50,5-10 yrs,Tax Aware Investing,169768,Student,0,3,CA
4425,30-40,10+ yrs,Retirement Planning,66842,Consultant,0,4,NJ
4426,30-40,10+ yrs,Life Insurance,8476,Financial Analyst,0,3,MA
4427,30-40,5-10 yrs,Tax Preparation,82665,Accountant,1,2,WA
4428,<30,10+ yrs,Tax Aware Investing,131306,Accountant,1,5,MA
4429,<30,5-10 yrs,Management of New Wealth,28206,Small Business Owner,0,4,CA
4430,40-50,10+ yrs,Tax Aware Investing,52641,Accountant,0,5,NJ
4431,40-50,10+ yrs,I don't know,23389,Lawyer,1,3,FL
4432,40-50,2-5 yrs,Entrepreneurial Wealth Management,6547,Product Manager,0,2,MA
4433,30-40,10+ yrs,Tax Aware Investing,166758,Product Manager,1,4,MA
4434,60+,5-10 yrs,Entrepreneurial Wealth Management,65948,Student,1,1,CA
4435,<30,5-10 yrs,I don't know,278704,Student,0,3,MA
4436,30-40,5-10 yrs,Retirement Planning,143141,Real Estate Agent,0,3,NY
4437,30-40,10+ yrs,Life Insurance,48108,Student,1,5,TX
4438,40-50,2-5 yrs,Estate Planning,61398,Entrepreneur,1,2,WA
4439,60+,<2 yrs,Tax Preparation,110145,Retired,1,1,NJ
4440,30-40,10+ yrs,Retirement Planning,157975,Teacher,0,4,NY
4441,60+,2-5 yrs,Retirement Planning,88468,Marketing Manager,1,2,WA
4442,60+,2-5 yrs,Estate Planning,178980,Construction Manager,1,2,TX
4443,30-40,2-5 yrs,Socially Conscious Investing,50665,Financial Analyst,1,3,CA
4444,30-40,5-10 yrs,Entrepreneurial Wealth Management,26972,Construction Manager,1,1,NJ
4445,30-40,5-10 yrs,Retirement Planning,62421,Accountant,0,3,MA
4446,60+,<2 yrs,Estate Planning,79591,Nurse,1,2,CA
4447,<30,10+ yrs,Entrepreneurial Wealth Management,22440,Data Scientist,1,4,CA
4448,40-50,10+ yrs,Estate Planning,19869,Consultant,1,4,TX
4449,30-40,5-10 yrs,Management of New Wealth,98977,Real Estate Agent,1,3,NY
4450,40-50,5-10 yrs,I don't know,45902,Teacher,0,4,NJ
4451,30-40,5-10 yrs,Entrepreneurial Wealth Management,56996,Small Business Owner,0,3,TX
4452,40-50,10+ yrs,Retirement Planning,47871,Professor,1,5,TX
4453,60+,2-5 yrs,Estate Planning,260027,Nurse,1,2,NY
4454,60+,2-5 yrs,I don't know,205990,Student,1,2,NJ
4455,60+,10+ yrs,Retirement Planning,21728,Real Estate Agent,1,2,TX
4456,<30,2-5 yrs,Retirement Planning,40965,Software Engineer,0,4,TX
4457,40-50,5-10 yrs,Retirement Planning,142201,Sales Manager,1,2,NJ
4458,<30,10+ yrs,Socially Conscious Investing,113748,Professor,0,5,NY
4459,30-40,10+ yrs,Life Insurance,63747,Lawyer,1,4,MA
4460,40-50,5-10 yrs,Life Insurance,23769,Small Business Owner,0,2,FL
4461,30-40,10+ yrs,I don't know,35800,Nurse,0,4,TX
4462,30-40,<2 yrs,Life Insurance,41560,Nurse,1,1,CA
4463,60+,10+ yrs,Retirement Planning,84905,Student,0,3,CA
4464,<30,5-10 yrs,Tax Aware Investing,306616,Financial Analyst,0,4,CA
4465,40-50,10+ yrs,I don't know,35660,Retired,0,5,WA
4466,30-40,10+ yrs,Retirement Planning,26280,Teacher,0,2,MA
4467,<30,10+ yrs,Retirement Planning,60010,Consultant,1,5,CA
4468,<30,10+ yrs,I don't know,167470,Software Engineer,0,5,NJ
4469,60+,5-10 yrs,Management of New Wealth,17994,Small Business Owner,1,2,TX
4470,60+,5-10 yrs,Retirement Planning,244818,Entrepreneur,0,1,TX
4471,60+,5-10 yrs,Entrepreneurial Wealth Management,56679,Real Estate Agent,1,2,FL
4472,60+,10+ yrs,I don't know,34170,Accountant,1,3,FL
4473,<30,10+ yrs,Tax Aware Investing,15675,Data Scientist,0,4,FL
4474,30-40,2-5 yrs,Entrepreneurial Wealth Management,124974,Professor,0,2,NY
4475,40-50,10+ yrs,Retirement Planning,56723,Retired,0,4,NJ
4476,30-40,10+ yrs,Management of New Wealth,77159,Doctor,1,3,CA
4477,30-40,10+ yrs,I don't know,29415,Student,1,3,CA
4478,30-40,10+ yrs,I don't know,49652,Small Business Owner,1,4,CA
4479,40-50,2-5 yrs,Retirement Planning,42705,Marketing Manager,1,3,NJ
4480,40-50,2-5 yrs,Retirement Planning,60443,Software Engineer,1,4,FL
4481,<30,2-5 yrs,Tax Aware Investing,36221,Retired,0,4,NJ
4482,30-40,5-10 yrs,Management of New Wealth,16634,Nurse,0,2,IL
4483,40-50,10+ yrs,Tax Aware Investing,771158,Nurse,1,4,NY
4484,40-50,10+ yrs,Estate Planning,19398,Student,1,3,CA
4485,<30,10+ yrs,Tax Aware Investing,77910,Professor,1,5,TX
4486,40-50,10+ yrs,Estate Planning,13429,Small Business Owner,1,4,CA
4487,<30,<2 yrs,Tax Aware Investing,10967,Consultant,0,3,CA
4488,30-40,2-5 yrs,Entrepreneurial Wealth Management,72261,Entrepreneur,1,4,WA
4489,40-50,<2 yrs,Retirement Planning,77414,Professor,1,3,NJ
4490,40-50,5-10 yrs,Retirement Planning,205941,Consultant,1,3,MA
4491,30-40,5-10 yrs,Entrepreneurial Wealth Management,94806,Government Employee,1,4,NJ
4492,40-50,<2 yrs,Life Insurance,57824,Data Scientist,1,2,FL
4493,40-50,5-10 yrs,Retirement Planning,28151,Entrepreneur,1,1,NY
4494,40-50,2-5 yrs,Tax Aware Investing,255023,Software Engineer,1,2,MA
4495,40-50,10+ yrs,Life Insurance,152659,Government Employee,1,4,CA
4496,40-50,5-10 yrs,Retirement Planning,21553,Doctor,1,2,CA
4497,30-40,5-10 yrs,Life Insurance,68471,Lawyer,1,3,CA
4498,<30,5-10 yrs,Estate Planning,75330,Teacher,0,4,WA
4499,30-40,10+ yrs,Retirement Planning,48480,Teacher,1,4,TX
4500,30-40,2-5 yrs,Estate Planning,132543,Product Manager,0,2,NJ
4501,40-50,5-10 yrs,Life Insurance,139882,Marketing Manager,1,4,CA
4502,30-40,10+ yrs,I don't know,55746,Retired,0,4,CA
4503,30-40,10+ yrs,Tax Aware Investing,51390,Lawyer,0,5,WA
4504,<30,10+ yrs,Management of New Wealth,255011,Student,0,4,TX
4505,30-40,5-10 yrs,Tax Aware Investing,153208,Retired,1,4,WA
4506,30-40,5-10 yrs,Estate Planning,70623,Data Scientist,1,3,NY
4507,40-50,<2 yrs,Entrepreneurial Wealth Management,15271,Small Business Owner,1,1,WA
4508,<30,10+ yrs,Retirement Planning,90183,Teacher,0,5,TX
4509,40-50,5-10 yrs,I don't know,124029,Small Business Owner,1,3,CA
4510,60+,2-5 yrs,Tax Preparation,5546,Accountant,1,2,IL
4511,<30,5-10 yrs,I don't know,83007,Student,1,4,NJ
4512,30-40,5-10 yrs,Life Insurance,45477,Marketing Manager,1,4,NY
4513,<30,<2 yrs,Socially Conscious Investing,54243,Marketing Manager,0,3,WA
4514,40-50,10+ yrs,Retirement Planning,29241,Small Business Owner,0,3,IL
4515,40-50,10+ yrs,Retirement Planning,57909,Financial Analyst,1,4,MA
4516,30-40,2-5 yrs,Retirement Planning,231605,Software Engineer,1,3,CA
4517,40-50,5-10 yrs,Estate Planning,44277,Entrepreneur,1,4,TX
4518,60+,10+ yrs,Estate Planning,157789,Financial Analyst,1,3,CA
4519,<30,5-10 yrs,I don't know,32025,Nurse,1,4,TX
4520,<30,5-10 yrs,Estate Planning,130990,Accountant,1,4,NJ
4521,60+,5-10 yrs,Life Insurance,66269,Doctor,1,2,IL
4522,40-50,10+ yrs,I don't know,90837,Entrepreneur,1,3,TX
4523,60+,10+ yrs,Entrepreneurial Wealth Management,66598,Retired,1,3,NY
4524,40-50,10+ yrs,Retirement Planning,117884,Nurse,0,4,WA
4525,60+,<2 yrs,Estate Planning,6562,Student,1,1,CA
4526,30-40,5-10 yrs,Retirement Planning,18437,Small Business Owner,1,1,CA
4527,40-50,10+ yrs,Retirement Planning,96314,Software Engineer,1,4,IL
4528,60+,<2 yrs,Retirement Planning,10517,Government Employee,0,1,NJ
4529,40-50,10+ yrs,Divorce Planning,41047,Consultant,0,3,WA
4530,<30,10+ yrs,Estate Planning,63012,Construction Manager,0,5,WA
4531,30-40,<2 yrs,Management of New Wealth,31403,Software Engineer,1,2,WA
